Date,DayOfWeek,Month,Season,Weekend,Holiday,Ramadan,Promotion,NearbyEvent,TemperatureC,RainfallMM,FootTraffic,AvgOrderValue,TopSellingProduct,WorkingHours,DailyRevenue
2027-08-07,Saturday,8,Summer,1,0,0,0,0,38,0.0,200,9.33,Sandwich,11,1732.96
2027-08-08,Sunday,8,Summer,1,0,0,1,0,34,4.8,230,6.21,Espresso,11,1715.87
2027-08-09,Monday,8,Summer,0,0,0,0,0,36,0.0,121,7.73,Latte,10,994.96
2027-08-10,Tuesday,8,Summer,0,0,0,0,0,36,0.0,141,4.5,Cappuccino,10,657.87
2027-08-11,Wednesday,8,Summer,0,0,0,0,0,32,3.9,149,6.28,Tea,10,821.44
2027-08-12,Thursday,8,Summer,0,0,0,0,0,35,0.0,117,10.25,Latte,10,1092.6
2027-08-13,Friday,8,Summer,0,0,0,1,0,37,3.6,198,6.61,Latte,10,1536.75
2027-08-14,Saturday,8,Summer,1,0,0,0,0,37,0.0,207,9.07,Sandwich,11,1792.58
2027-08-15,Sunday,8,Summer,1,0,0,1,0,40,4.2,246,5.58,Americano,11,1460.86
2027-08-16,Monday,8,Summer,0,0,0,0,0,41,0.4,119,4.62,Mocha,10,641.35
2027-08-17,Tuesday,8,Summer,0,0,0,0,0,36,0.0,143,6.57,Espresso,10,1000.0
2027-08-18,Wednesday,8,Summer,0,0,0,0,0,36,0.0,121,9.97,Mocha,10,1242.34
2027-08-19,Thursday,8,Summer,0,0,0,1,0,42,0.0,174,7.89,Espresso,10,1456.57
2027-08-20,Friday,8,Summer,0,1,0,0,0,29,0.0,116,8.34,Latte,10,1072.57
2027-08-21,Saturday,8,Summer,1,0,0,0,0,38,0.0,223,10.45,Americano,11,2338.9
2027-08-22,Sunday,8,Summer,1,0,0,1,0,42,2.8,232,5.17,Tea,11,1258.04
2027-08-23,Monday,8,Summer,0,0,0,0,0,36,0.0,161,9.63,Tea,10,1548.22
2027-08-24,Tuesday,8,Summer,0,0,0,0,1,35,3.6,182,10.19,Cappuccino,10,1861.99
2027-08-25,Wednesday,8,Summer,0,0,0,1,1,35,0.0,262,7.18,Mocha,10,2135.83
2027-08-26,Thursday,8,Summer,0,0,0,0,0,38,0.0,139,6.13,Espresso,10,743.27
2027-08-27,Friday,8,Summer,0,0,0,0,1,33,6.5,157,4.93,Mocha,10,853.16
2027-08-28,Saturday,8,Summer,1,0,0,1,0,32,0.0,266,6.03,Tea,11,1825.67
2027-08-29,Sunday,8,Summer,1,0,0,0,0,31,3.7,191,9.93,Tea,11,1958.63
2027-08-30,Monday,8,Summer,0,0,0,0,0,35,0.0,138,6.47,Cappuccino,10,763.71
2027-08-31,Tuesday,8,Summer,0,0,0,1,0,31,0.0,199,6.28,Mocha,10,1353.27
2027-09-01,Wednesday,9,Autumn,0,1,0,0,0,27,5.1,109,9.39,Espresso,10,874.15
2027-09-02,Thursday,9,Autumn,0,0,0,0,0,20,0.0,145,10.36,Espresso,10,1443.17
2027-09-03,Friday,9,Autumn,0,0,0,0,0,26,2.3,134,7.08,Mocha,10,981.9
2027-09-04,Saturday,9,Autumn,1,0,0,0,0,19,4.8,190,10.12,Mocha,11,1995.76
2027-09-05,Sunday,9,Autumn,1,0,0,0,1,28,0.0,284,7.25,Cappuccino,11,2181.73
2027-09-06,Monday,9,Autumn,0,0,0,1,0,22,2.9,172,4.98,Mocha,10,1018.07
2027-09-07,Tuesday,9,Autumn,0,0,0,1,1,28,3.6,243,10.4,Espresso,10,2891.09
2027-09-08,Wednesday,9,Autumn,0,0,0,0,0,18,3.5,109,6.46,Cappuccino,10,565.41
2027-09-09,Thursday,9,Autumn,0,0,0,0,1,23,1.6,213,8.33,Mocha,10,1827.2
2027-09-10,Friday,9,Autumn,0,0,0,0,0,24,3.9,136,9.08,Tea,10,1104.87
2027-09-11,Saturday,9,Autumn,1,0,0,1,1,22,3.9,310,6.13,Sandwich,11,2291.33
2027-09-12,Sunday,9,Autumn,1,0,0,0,0,27,2.3,213,10.41,Sandwich,11,2279.79
2027-09-13,Monday,9,Autumn,0,0,0,0,0,24,2.3,123,10.49,Latte,10,1376.85
2027-09-14,Tuesday,9,Autumn,0,0,0,0,0,27,0.8,129,7.71,Mocha,10,931.73
2027-09-15,Wednesday,9,Autumn,0,0,0,1,0,21,2.8,183,9.89,Tea,10,2032.99
2027-09-16,Thursday,9,Autumn,0,0,0,0,0,19,4.4,123,7.24,Sandwich,10,886.53
2027-09-17,Friday,9,Autumn,0,0,0,1,1,25,4.9,215,5.14,Tea,10,1174.22
2027-09-18,Saturday,9,Autumn,1,0,0,1,0,29,6.6,259,4.91,Tea,11,1271.05
2027-09-19,Sunday,9,Autumn,1,0,0,1,0,29,2.9,241,6.66,Espresso,11,1642.53
2027-09-20,Monday,9,Autumn,0,0,0,1,0,18,0.0,190,5.95,Americano,10,1359.29
2027-09-21,Tuesday,9,Autumn,0,1,0,0,0,24,5.1,96,6.94,Pastry,10,772.74
2027-09-22,Wednesday,9,Autumn,0,0,0,0,0,27,3.5,113,4.57,Sandwich,10,648.67
2027-09-23,Thursday,9,Autumn,0,0,0,0,0,18,0.4,134,6.78,Tea,10,854.65
2027-09-24,Friday,9,Autumn,0,0,0,1,0,24,3.7,203,5.75,Latte,10,1360.0
2027-09-25,Saturday,9,Autumn,1,0,0,1,0,22,5.9,262,7.96,Mocha,11,2231.96
2027-09-26,Sunday,9,Autumn,1,0,0,1,0,25,0.6,242,5.52,Latte,11,1455.34
2027-09-27,Monday,9,Autumn,0,0,0,0,0,25,10.5,97,7.08,Americano,10,809.06
2027-09-28,Tuesday,9,Autumn,0,0,0,1,1,24,0.0,261,6.22,Espresso,10,1782.42
2027-09-29,Wednesday,9,Autumn,0,0,0,1,0,22,0.0,175,7.83,Espresso,10,1431.39
2027-09-30,Thursday,9,Autumn,0,0,0,1,0,25,4.5,162,7.17,Tea,10,1247.25
2027-10-01,Friday,10,Autumn,0,0,0,0,0,27,2.7,113,8.9,Americano,10,925.89
2027-10-02,Saturday,10,Autumn,1,0,0,0,0,18,0.8,215,9.04,Mocha,11,1890.76
2027-10-03,Sunday,10,Autumn,1,0,0,0,0,22,0.2,205,6.77,Espresso,11,1473.84
2027-10-04,Monday,10,Autumn,0,0,0,0,0,30,0.0,136,6.7,Tea,10,977.86
2027-10-05,Tuesday,10,Autumn,0,0,0,0,0,19,1.3,118,8.5,Mocha,10,996.61
2027-10-06,Wednesday,10,Autumn,0,0,0,0,0,26,6.7,116,8.17,Cappuccino,10,975.04
2027-10-07,Thursday,10,Autumn,0,0,0,0,0,27,3.7,130,7.98,Americano,10,1125.77
2027-10-08,Friday,10,Autumn,0,0,0,0,0,25,7.3,138,5.59,Sandwich,10,821.98
2027-10-09,Saturday,10,Autumn,1,1,0,0,0,30,4.0,200,10.23,Cappuccino,11,2183.53
2027-10-10,Sunday,10,Autumn,1,0,0,1,0,24,0.7,256,4.84,Sandwich,11,1340.15
2027-10-11,Monday,10,Autumn,0,0,0,0,0,30,0.0,150,10.35,Mocha,10,1406.5
2027-10-12,Tuesday,10,Autumn,0,0,0,0,0,25,4.2,132,4.61,Mocha,10,641.66
2027-10-13,Wednesday,10,Autumn,0,0,0,0,0,30,0.2,126,9.83,Americano,10,1220.27
2027-10-14,Thursday,10,Autumn,0,1,0,0,0,20,6.8,95,9.78,Sandwich,10,918.84
2027-10-15,Friday,10,Autumn,0,0,0,0,0,18,4.7,155,9.76,Espresso,10,1486.31
2027-10-16,Saturday,10,Autumn,1,0,0,0,0,19,0.7,200,9.89,Mocha,11,2077.16
2027-10-17,Sunday,10,Autumn,1,0,0,0,0,18,0.0,202,8.24,Tea,11,1730.15
2027-10-18,Monday,10,Autumn,0,0,0,0,0,30,2.1,113,8.24,Americano,10,1021.25
2027-10-19,Tuesday,10,Autumn,0,0,0,1,1,25,3.0,230,8.53,Pastry,10,2381.94
2027-10-20,Wednesday,10,Autumn,0,0,0,0,0,23,3.4,146,9.55,Sandwich,10,1538.81
2027-10-21,Thursday,10,Autumn,0,0,0,0,1,22,2.8,171,5.14,Espresso,10,1061.74
2027-10-22,Friday,10,Autumn,0,0,0,1,0,19,0.7,196,8.59,Mocha,10,1969.12
2027-10-23,Saturday,10,Autumn,1,0,0,0,0,29,3.4,183,9.26,Sandwich,11,1732.07
2027-10-24,Sunday,10,Autumn,1,0,0,0,0,18,3.7,193,5.8,Cappuccino,11,1177.35
2027-10-25,Monday,10,Autumn,0,0,0,1,0,28,0.6,178,8.75,Latte,10,1673.22
2027-10-26,Tuesday,10,Autumn,0,0,0,1,1,28,3.8,214,6.52,Cappuccino,10,1698.18
2027-10-27,Wednesday,10,Autumn,0,0,0,0,0,24,0.7,162,5.38,Pastry,10,816.05
2027-10-28,Thursday,10,Autumn,0,0,0,0,0,22,4.5,150,4.68,Latte,10,653.24
2027-10-29,Friday,10,Autumn,0,0,0,0,0,30,8.0,132,4.51,Pastry,10,710.91
2027-10-30,Saturday,10,Autumn,1,0,0,0,1,26,0.2,247,10.03,Mocha,11,2564.39
2027-10-31,Sunday,10,Autumn,1,0,0,0,0,29,5.5,201,8.38,Espresso,11,1545.75
2027-11-01,Monday,11,Autumn,0,0,0,1,1,20,6.7,242,6.74,Pastry,10,1822.24
2027-11-02,Tuesday,11,Autumn,0,0,0,0,0,29,0.0,147,6.79,Espresso,10,946.15
2027-11-03,Wednesday,11,Autumn,0,0,0,1,1,19,0.0,250,8.78,Sandwich,10,2532.89
2027-11-04,Thursday,11,Autumn,0,0,0,1,0,21,7.7,157,5.56,Tea,10,850.08
2027-11-05,Friday,11,Autumn,0,0,0,0,0,24,4.4,152,4.96,Mocha,10,848.22
2027-11-06,Saturday,11,Autumn,1,0,0,0,0,27,5.1,212,4.75,Tea,11,1029.75
2027-11-07,Sunday,11,Autumn,1,0,0,1,1,23,4.1,297,5.8,Sandwich,11,1859.2
2027-11-08,Monday,11,Autumn,0,0,0,0,0,29,2.1,113,5.16,Espresso,10,721.87
2027-11-09,Tuesday,11,Autumn,0,0,0,0,0,23,2.6,114,6.49,Espresso,10,844.5
2027-11-10,Wednesday,11,Autumn,0,0,0,0,0,21,0.0,163,9.9,Latte,10,1593.37
2027-11-11,Thursday,11,Autumn,0,0,0,0,1,19,4.3,203,7.55,Tea,10,1486.96
2027-11-12,Friday,11,Autumn,0,0,0,1,0,22,4.0,171,9.22,Sandwich,10,1692.26
2027-11-13,Saturday,11,Autumn,1,0,0,1,1,28,3.3,300,5.81,Mocha,11,1860.38
2027-11-14,Sunday,11,Autumn,1,0,0,0,1,24,0.5,266,5.2,Sandwich,11,1424.58
2027-11-15,Monday,11,Autumn,0,0,0,0,0,25,2.6,126,9.26,Americano,10,1300.78
2027-11-16,Tuesday,11,Autumn,0,0,0,1,0,30,0.0,165,4.85,Sandwich,10,872.65
2027-11-17,Wednesday,11,Autumn,0,0,0,0,0,19,3.8,157,7.8,Tea,10,1333.0
2027-11-18,Thursday,11,Autumn,0,0,0,1,0,25,0.5,183,8.05,Tea,10,1648.89
2027-11-19,Friday,11,Autumn,0,0,0,1,0,27,8.2,179,6.65,Espresso,10,1244.38
2027-11-20,Saturday,11,Autumn,1,0,0,0,0,18,0.0,201,9.89,Espresso,11,1937.4
2027-11-21,Sunday,11,Autumn,1,1,0,1,0,28,4.2,261,9.27,Cappuccino,11,2570.0
2027-11-22,Monday,11,Autumn,0,0,0,0,0,24,5.2,115,6.21,Cappuccino,10,839.1
2027-11-23,Tuesday,11,Autumn,0,0,0,0,0,22,2.2,159,8.78,Espresso,10,1506.15
2027-11-24,Wednesday,11,Autumn,0,0,0,1,0,27,3.4,155,5.15,Cappuccino,10,871.07
2027-11-25,Thursday,11,Autumn,0,0,0,0,0,30,0.0,150,8.33,Pastry,10,1138.08
2027-11-26,Friday,11,Autumn,0,0,0,0,0,23,7.7,132,5.96,Sandwich,10,810.29
2027-11-27,Saturday,11,Autumn,1,0,0,0,0,29,0.2,185,9.32,Mocha,11,1736.88
2027-11-28,Sunday,11,Autumn,1,0,0,1,0,30,2.4,229,4.76,Pastry,11,1106.76
2027-11-29,Monday,11,Autumn,0,0,0,1,0,30,3.0,154,6.91,Pastry,10,1144.17
2027-11-30,Tuesday,11,Autumn,0,0,0,0,1,19,7.1,167,10.33,Americano,10,1896.82
2027-12-01,Wednesday,12,Winter,0,0,0,1,0,15,5.6,157,8.66,Americano,10,1463.96
2027-12-02,Thursday,12,Winter,0,0,0,1,0,7,2.3,201,10.48,Tea,10,2403.25
2027-12-03,Friday,12,Winter,0,0,0,0,0,16,6.6,104,7.84,Tea,10,830.16
2027-12-04,Saturday,12,Winter,1,0,0,1,1,13,2.9,291,8.93,Americano,11,2915.69
2027-12-05,Sunday,12,Winter,1,0,0,0,0,13,3.4,216,9.86,Cappuccino,11,2077.05
2027-12-06,Monday,12,Winter,0,0,0,0,0,10,0.0,162,8.78,Espresso,10,1431.67
2027-12-07,Tuesday,12,Winter,0,0,0,1,0,8,0.0,182,10.1,Mocha,10,1901.89
2027-12-08,Wednesday,12,Winter,0,0,0,0,0,14,3.0,124,9.14,Tea,10,1093.0
2027-12-09,Thursday,12,Winter,0,0,0,0,0,10,2.7,116,8.43,Mocha,10,1003.22
2027-12-10,Friday,12,Winter,0,0,0,0,0,13,3.6,143,5.95,Mocha,10,901.88
2027-12-11,Saturday,12,Winter,1,0,0,0,0,5,1.5,183,6.67,Mocha,11,1256.74
2027-12-12,Sunday,12,Winter,1,0,0,0,0,10,4.4,179,6.25,Latte,11,1199.63
2027-12-13,Monday,12,Winter,0,0,0,0,0,13,4.1,154,6.14,Espresso,10,968.63
2027-12-14,Tuesday,12,Winter,0,0,0,0,0,6,4.3,108,8.69,Mocha,10,981.83
2027-12-15,Wednesday,12,Winter,0,1,0,0,0,11,0.0,142,8.72,Espresso,10,1099.96
2027-12-16,Thursday,12,Winter,0,0,0,0,0,5,3.1,121,10.39,Americano,10,1334.79
2027-12-17,Friday,12,Winter,0,0,0,0,0,7,5.5,126,7.66,Americano,10,973.57
2027-12-18,Saturday,12,Winter,1,0,0,0,0,18,0.2,192,5.39,Tea,11,1154.57
2027-12-19,Sunday,12,Winter,1,0,0,1,1,18,3.7,326,8.6,Latte,11,3095.59
2027-12-20,Monday,12,Winter,0,0,0,0,1,12,8.1,167,4.67,Tea,10,701.0
2027-12-21,Tuesday,12,Winter,0,0,0,0,0,6,2.2,142,10.24,Mocha,10,1379.97
2027-12-22,Wednesday,12,Winter,0,0,0,0,0,13,1.3,119,5.55,Sandwich,10,760.52
2027-12-23,Thursday,12,Winter,0,0,0,0,0,10,3.7,127,7.55,Espresso,10,996.41
2027-12-24,Friday,12,Winter,0,0,0,0,0,13,0.3,139,8.39,Pastry,10,1213.35
2027-12-25,Saturday,12,Winter,1,0,0,0,1,8,0.0,269,9.92,Sandwich,11,2938.74
2027-12-26,Sunday,12,Winter,1,1,0,1,0,11,8.0,248,5.07,Espresso,11,1524.03
2027-12-27,Monday,12,Winter,0,0,0,0,0,17,1.0,159,7.69,Mocha,10,1336.81
2027-12-28,Tuesday,12,Winter,0,0,0,0,0,13,0.3,153,8.37,Latte,10,1348.76
2027-12-29,Wednesday,12,Winter,0,0,0,0,1,6,2.8,189,6.78,Pastry,10,1392.03
2027-12-30,Thursday,12,Winter,0,0,0,0,0,7,2.3,120,9.42,Espresso,10,1006.32
2027-12-31,Friday,12,Winter,0,0,0,0,0,13,5.4,125,4.85,Pastry,10,504.5
2028-01-01,Saturday,1,Winter,1,0,0,0,0,16,6.3,197,8.03,Espresso,11,1669.19
2028-01-02,Sunday,1,Winter,1,0,0,1,0,6,13.3,204,4.52,Cappuccino,11,857.65
2028-01-03,Monday,1,Winter,0,0,0,0,0,13,3.4,112,4.57,Americano,10,622.06
2028-01-04,Tuesday,1,Winter,0,0,0,0,0,8,6.5,122,5.45,Tea,10,654.38
2028-01-05,Wednesday,1,Winter,0,0,0,1,0,12,4.2,159,7.03,Sandwich,10,1087.46
2028-01-06,Thursday,1,Winter,0,0,0,0,0,8,8.4,120,10.25,Pastry,10,1341.56
2028-01-07,Friday,1,Winter,0,0,0,0,0,8,3.9,145,7.93,Mocha,10,1264.92
2028-01-08,Saturday,1,Winter,1,0,0,0,0,18,5.0,199,4.59,Pastry,11,791.43
2028-01-09,Sunday,1,Winter,1,0,0,0,0,10,3.2,187,8.6,Cappuccino,11,1685.55
2028-01-10,Monday,1,Winter,0,0,0,0,0,16,3.0,144,8.82,Espresso,10,1168.6
2028-01-11,Tuesday,1,Winter,0,0,0,1,1,17,1.3,259,5.55,Sandwich,10,1561.14
2028-01-12,Wednesday,1,Winter,0,0,0,1,0,6,7.8,178,9.45,Cappuccino,10,1703.26
2028-01-13,Thursday,1,Winter,0,0,0,0,1,10,3.2,172,9.44,Cappuccino,10,1754.21
2028-01-14,Friday,1,Winter,0,0,0,0,0,7,3.5,155,6.95,Sandwich,10,1150.65
2028-01-15,Saturday,1,Winter,1,0,0,1,0,12,0.2,241,7.38,Espresso,11,1941.67
2028-01-16,Sunday,1,Winter,1,0,0,1,0,11,0.0,244,6.56,Mocha,11,1634.67
2028-01-17,Monday,1,Winter,0,0,0,1,0,14,5.1,179,9.2,Americano,10,1920.17
2028-01-18,Tuesday,1,Winter,0,0,0,0,0,10,2.3,161,7.0,Americano,10,1266.53
2028-01-19,Wednesday,1,Winter,0,0,0,1,0,14,0.0,185,10.05,Americano,10,1966.56
2028-01-20,Thursday,1,Winter,0,0,0,0,0,5,0.0,118,8.59,Sandwich,10,1069.41
2028-01-21,Friday,1,Winter,0,0,0,0,0,13,2.8,156,5.01,Sandwich,10,794.41
2028-01-22,Saturday,1,Winter,1,0,0,0,0,5,0.0,231,7.71,Cappuccino,11,1674.06
2028-01-23,Sunday,1,Winter,1,0,0,1,0,14,3.5,273,6.05,Pastry,11,1814.85
2028-01-24,Monday,1,Winter,0,0,0,0,0,16,7.0,122,5.01,Pastry,10,624.73
2028-01-25,Tuesday,1,Winter,0,0,0,1,0,16,3.4,161,7.84,Latte,10,1533.68
2028-01-26,Wednesday,1,Winter,0,0,0,0,1,16,6.4,159,9.7,Espresso,10,1764.98
2028-01-27,Thursday,1,Winter,0,0,0,0,0,6,0.0,124,5.77,Latte,10,669.87
2028-01-28,Friday,1,Winter,0,0,0,0,0,14,4.3,116,8.98,Latte,10,1116.76
2028-01-29,Saturday,1,Winter,1,0,0,0,0,18,4.0,178,7.36,Latte,11,1430.74
2028-01-30,Sunday,1,Winter,1,0,0,0,0,14,4.4,177,10.06,Americano,11,1748.16
2028-01-31,Monday,1,Winter,0,0,0,0,0,6,1.9,113,4.52,Espresso,10,369.59
2028-02-01,Tuesday,2,Winter,0,0,0,0,0,13,6.8,128,8.73,Espresso,10,1197.53
2028-02-02,Wednesday,2,Winter,0,0,0,1,0,15,1.5,166,6.09,Mocha,10,1242.37
2028-02-03,Thursday,2,Winter,0,1,0,1,0,9,8.5,150,7.32,Pastry,10,1202.51
2028-02-04,Friday,2,Winter,0,0,0,0,1,18,6.4,164,9.67,Mocha,10,1678.47
2028-02-05,Saturday,2,Winter,1,0,0,0,0,12,5.0,218,6.03,Mocha,11,1175.92
2028-02-06,Sunday,2,Winter,1,0,0,0,0,5,6.3,193,9.2,Mocha,11,1773.17
2028-02-07,Monday,2,Winter,0,0,0,1,1,6,0.8,235,6.84,Sandwich,10,1701.21
2028-02-08,Tuesday,2,Winter,0,0,0,0,0,17,0.0,115,8.53,Cappuccino,10,923.63
2028-02-09,Wednesday,2,Winter,0,0,0,0,0,6,0.0,117,6.97,Americano,10,910.52
2028-02-10,Thursday,2,Winter,0,0,0,1,0,13,4.5,162,5.49,Mocha,10,1043.1
2028-02-11,Friday,2,Winter,0,0,0,1,0,9,5.3,173,6.49,Cappuccino,10,1122.38
2028-02-12,Saturday,2,Winter,1,0,0,0,0,11,5.3,185,9.73,Tea,11,1930.88
2028-02-13,Sunday,2,Winter,1,0,0,1,0,8,1.5,268,9.55,Cappuccino,11,2713.44
2028-02-14,Monday,2,Winter,0,0,0,0,0,11,0.0,149,8.48,Espresso,10,1291.33
2028-02-15,Tuesday,2,Winter,0,0,0,0,0,15,5.1,146,9.55,Pastry,10,1386.75
2028-02-16,Wednesday,2,Winter,0,0,0,0,0,8,0.6,128,5.89,Latte,10,838.65
2028-02-17,Thursday,2,Winter,0,0,0,0,0,15,4.7,145,8.16,Mocha,10,1192.57
2028-02-18,Friday,2,Winter,0,0,0,0,0,11,3.6,130,4.93,Cappuccino,10,559.25
2028-02-19,Saturday,2,Winter,1,0,0,0,0,13,0.5,216,6.75,Tea,11,1337.09
2028-02-20,Sunday,2,Winter,1,0,0,0,0,5,3.4,201,5.09,Tea,11,1001.28
2028-02-21,Monday,2,Winter,0,0,0,0,0,11,0.0,128,9.27,Sandwich,10,1241.75
2028-02-22,Tuesday,2,Winter,0,0,0,0,1,10,3.5,197,7.5,Sandwich,10,1636.38
2028-02-23,Wednesday,2,Winter,0,0,0,1,0,14,5.2,185,7.14,Cappuccino,10,1469.41
2028-02-24,Thursday,2,Winter,0,0,0,1,0,10,5.0,181,9.12,Americano,10,1863.57
2028-02-25,Friday,2,Winter,0,0,0,0,0,8,0.6,145,7.79,Espresso,10,1236.08
2028-02-26,Saturday,2,Winter,1,0,0,0,0,14,2.5,223,6.03,Espresso,11,1305.57
2028-02-27,Sunday,2,Winter,1,0,0,1,0,11,0.0,274,9.57,Pastry,11,3033.75
2028-02-28,Monday,2,Winter,0,0,0,0,0,18,1.3,143,7.66,Cappuccino,10,1120.51
2028-02-29,Tuesday,2,Winter,0,0,0,0,0,7,0.6,156,5.96,Mocha,10,1055.86
2028-03-01,Wednesday,3,Spring,0,0,1,0,0,19,0.2,148,8.04,Mocha,10,1292.15
2028-03-02,Thursday,3,Spring,0,0,1,0,0,20,5.7,119,5.24,Cappuccino,10,561.6
2028-03-03,Friday,3,Spring,0,0,1,0,0,27,1.3,134,10.0,Latte,10,1288.66
2028-03-04,Saturday,3,Spring,1,0,1,0,0,20,7.1,171,6.8,Sandwich,11,1048.29
2028-03-05,Sunday,3,Spring,1,0,1,0,0,22,1.7,182,8.44,Cappuccino,11,1674.29
2028-03-06,Monday,3,Spring,0,0,0,1,0,26,2.8,169,5.87,Latte,10,1149.12
2028-03-07,Tuesday,3,Spring,0,0,1,0,0,24,2.7,139,4.63,Americano,10,582.56
2028-03-08,Wednesday,3,Spring,0,0,1,0,0,28,2.4,132,10.33,Latte,10,1297.71
2028-03-09,Thursday,3,Spring,0,0,0,1,0,29,2.5,192,6.97,Pastry,10,1577.52
2028-03-10,Friday,3,Spring,0,0,0,0,0,19,6.2,103,5.29,Latte,10,452.41
2028-03-11,Saturday,3,Spring,1,0,1,0,1,25,0.4,235,7.03,Mocha,11,1714.51
2028-03-12,Sunday,3,Spring,1,0,0,1,1,21,2.8,320,5.96,Pastry,11,2271.99
2028-03-13,Monday,3,Spring,0,0,1,0,1,26,0.0,182,8.91,Cappuccino,10,1658.83
2028-03-14,Tuesday,3,Spring,0,0,1,0,0,21,3.1,107,8.73,Cappuccino,10,982.79
2028-03-15,Wednesday,3,Spring,0,0,0,1,0,29,6.0,173,8.59,Mocha,10,1635.65
2028-03-16,Thursday,3,Spring,0,0,1,0,0,19,4.8,116,7.19,Sandwich,10,972.69
2028-03-17,Friday,3,Spring,0,0,1,1,0,23,9.6,150,6.83,Mocha,10,1142.73
2028-03-18,Saturday,3,Spring,1,0,1,0,0,24,5.4,204,9.7,Pastry,11,1918.02
2028-03-19,Sunday,3,Spring,1,0,1,1,0,26,5.1,246,5.17,Espresso,11,1354.9
2028-03-20,Monday,3,Spring,0,0,1,0,0,26,4.8,105,10.47,Tea,10,1231.48
2028-03-21,Tuesday,3,Spring,0,0,1,0,1,26,1.8,170,10.36,Cappuccino,10,1934.61
2028-03-22,Wednesday,3,Spring,0,1,1,0,0,28,1.9,122,5.27,Pastry,10,737.54
2028-03-23,Thursday,3,Spring,0,0,0,1,0,30,0.4,182,5.46,Tea,10,1219.62
2028-03-24,Friday,3,Spring,0,0,1,0,0,18,0.4,128,10.06,Americano,10,1152.89
2028-03-25,Saturday,3,Spring,1,0,0,0,0,23,3.7,224,8.24,Tea,11,1936.54
2028-03-26,Sunday,3,Spring,1,0,1,0,0,29,3.9,197,5.18,Sandwich,11,885.09
2028-03-27,Monday,3,Spring,0,0,0,1,0,27,4.6,181,5.81,Espresso,10,1223.14
2028-03-28,Tuesday,3,Spring,0,0,1,1,0,25,5.3,160,8.14,Americano,10,1440.96
2028-03-29,Wednesday,3,Spring,0,0,0,0,0,30,7.2,140,4.91,Tea,10,734.11
2028-03-30,Thursday,3,Spring,0,0,0,0,0,29,6.2,145,8.16,Latte,10,1112.17
2028-03-31,Friday,3,Spring,0,0,0,0,0,27,7.1,147,10.16,Cappuccino,10,1598.46
2028-04-01,Saturday,4,Spring,1,0,1,0,0,28,6.6,187,7.37,Pastry,11,1456.2
2028-04-02,Sunday,4,Spring,1,0,1,1,1,18,2.3,289,5.01,Espresso,11,1787.62
2028-04-03,Monday,4,Spring,0,0,0,0,0,26,1.3,131,9.02,Sandwich,10,1121.5
2028-04-04,Tuesday,4,Spring,0,0,1,0,0,18,4.3,138,4.57,Mocha,10,565.54
2028-04-05,Wednesday,4,Spring,0,0,0,0,0,18,0.5,158,10.26,Americano,10,1702.5
2028-04-06,Thursday,4,Spring,0,0,1,0,0,30,0.0,111,4.73,Pastry,10,535.16
2028-04-07,Friday,4,Spring,0,0,1,0,0,29,7.3,133,6.22,Sandwich,10,837.17
2028-04-08,Saturday,4,Spring,1,0,0,1,1,18,0.0,324,6.76,Mocha,11,2462.6
2028-04-09,Sunday,4,Spring,1,0,1,0,0,26,6.1,208,8.38,Cappuccino,11,1773.81
2028-04-10,Monday,4,Spring,0,1,0,1,1,27,1.0,222,9.91,Tea,10,2663.62
2028-04-11,Tuesday,4,Spring,0,0,0,1,0,28,5.1,188,7.64,Americano,10,1503.68
2028-04-12,Wednesday,4,Spring,0,0,1,1,0,27,6.0,166,9.79,Americano,10,1881.42
2028-04-13,Thursday,4,Spring,0,0,0,0,0,23,0.6,130,8.77,Espresso,10,1091.26
2028-04-14,Friday,4,Spring,0,0,0,0,0,28,4.9,133,9.15,Tea,10,1242.91
2028-04-15,Saturday,4,Spring,1,0,0,0,0,20,3.2,184,6.79,Latte,11,1149.11
2028-04-16,Sunday,4,Spring,1,0,1,0,0,30,4.4,202,5.37,Americano,11,956.78
2028-04-17,Monday,4,Spring,0,0,0,0,0,22,1.0,119,6.44,Latte,10,821.54
2028-04-18,Tuesday,4,Spring,0,0,1,1,0,25,2.5,156,8.84,Latte,10,1623.75
2028-04-19,Wednesday,4,Spring,0,0,1,0,0,21,11.3,89,9.76,Cappuccino,10,767.09
2028-04-20,Thursday,4,Spring,0,0,0,0,0,26,5.8,139,9.38,Cappuccino,10,1178.69
2028-04-21,Friday,4,Spring,0,1,0,0,0,27,4.2,119,8.96,Americano,10,1131.02
2028-04-22,Saturday,4,Spring,1,0,1,0,0,23,3.9,194,4.98,Americano,11,821.45
2028-04-23,Sunday,4,Spring,1,0,0,1,0,27,3.7,261,8.47,Tea,11,2454.99
2028-04-24,Monday,4,Spring,0,0,1,0,0,21,3.1,102,5.44,Sandwich,10,415.0
2028-04-25,Tuesday,4,Spring,0,0,0,0,0,19,2.3,122,10.05,Sandwich,10,1224.33
2028-04-26,Wednesday,4,Spring,0,0,1,0,0,30,5.3,121,8.11,Americano,10,857.66
2028-04-27,Thursday,4,Spring,0,0,1,1,0,29,10.5,141,5.25,Espresso,10,765.77
2028-04-28,Friday,4,Spring,0,0,1,0,1,23,0.1,192,4.69,Americano,10,980.84
